session_id,user_id,profile,total_event_count,click_count,page_view_count,search_count,add_to_cart_count,purchase_count,session_duration_sec,avg_price,click_rate,cart_rate,actual_label,finalize_reason,processed_at
233b64e7-5bb1-47ea-b668-e5ef4858c336,95,browser,4,2,1,1,0,0,174.0,4018.9425,0.5,0.0,0,idle_timeout,2026-05-12T19:48:28.886576
824c7ba3-080c-4c4d-97e6-361bf73b1ef0,88,interested,6,1,4,1,0,0,272.0,2510.8883333333333,0.16666666666666666,0.0,0,idle_timeout,2026-05-12T19:48:30.889974
92ede24b-27aa-47fb-862c-f10936ab2244,72,interested,6,2,3,1,0,0,135.0,2729.763333333334,0.3333333333333333,0.0,0,idle_timeout,2026-05-12T19:48:32.896289
25270987-c5a4-4992-b06a-858756d841f3,81,browser,4,2,2,0,0,0,175.0,2037.725,0.5,0.0,0,idle_timeout,2026-05-12T19:48:34.900277
d56d85fd-b18e-4551-ab80-845f4e675d35,40,browser,4,1,1,2,0,0,199.0,2130.0325000000003,0.25,0.0,0,idle_timeout,2026-05-12T19:48:36.899461
a054c552-134d-4ac6-98fd-15c19c934379,11,browser,3,1,2,0,0,0,139.0,2622.54,0.3333333333333333,0.0,0,idle_timeout,2026-05-12T19:48:38.908835
725d9ec9-f57b-4940-a32a-a0990047022d,57,browser,5,2,1,2,0,0,269.0,2071.3559999999998,0.4,0.0,0,idle_timeout,2026-05-12T19:48:40.927965
208c06b7-3f65-4324-bf88-406a7992a97c,91,browser,5,3,1,1,0,0,230.0,2598.7200000000003,0.6,0.0,0,idle_timeout,2026-05-12T19:48:42.926195
6f41be62-9c73-4562-a4df-1965c4a7b08a,31,buyer,6,2,0,0,3,1,271.0,3458.0933333333337,0.3333333333333333,0.5,1,purchase_event,2026-05-12T19:48:43.925651
8edf843f-3819-4527-a417-f7a4f8599017,53,interested,4,1,2,0,1,0,164.0,2857.215,0.25,0.25,0,idle_timeout,2026-05-12T19:48:44.942576
75b38a94-4d2a-4b9d-8335-0be877983496,20,interested,6,0,2,1,3,0,252.0,2239.331666666667,0.0,0.5,0,idle_timeout,2026-05-12T19:48:48.937006
503b235b-28d2-4a1c-ab12-399a60fc885a,98,browser,4,3,1,0,0,0,86.0,3066.605,0.75,0.0,0,idle_timeout,2026-05-12T19:48:50.942828
c3338abc-e2b7-4c25-ada3-bad28124a185,59,browser,6,3,2,1,0,0,179.0,1207.2016666666666,0.5,0.0,0,idle_timeout,2026-05-12T19:48:52.946747
bf6e2024-93c1-4b48-8287-278a883d243f,99,buyer,6,1,1,0,3,1,239.0,2825.3566666666666,0.16666666666666666,0.5,1,purchase_event,2026-05-12T19:48:53.947854
41787c62-2b06-4452-bf3b-7703d72f6e11,76,browser,3,0,2,1,0,0,113.0,981.0566666666667,0.0,0.0,0,idle_timeout,2026-05-12T19:48:54.960605
46173775-8bd5-42d1-aeb2-5a6cba945d8e,14,browser,4,1,1,2,0,0,149.0,2080.1175,0.25,0.0,0,idle_timeout,2026-05-12T19:48:58.966916
fd742c4d-3977-4b1b-a7bf-18243a77e642,72,buyer,5,0,0,0,4,1,243.0,2522.748,0.0,0.8,1,purchase_event,2026-05-12T19:48:59.962876
9bce4ee2-cad2-4e94-9be9-d01fb34d8cb5,58,browser,4,1,3,0,0,0,186.0,2427.0225,0.25,0.0,0,idle_timeout,2026-05-12T19:49:00.973477
454b3286-880e-442c-8cb1-ea1b789e8e2e,53,browser,5,0,4,1,0,0,125.0,1166.93,0.0,0.0,0,idle_timeout,2026-05-12T19:49:04.978968
ea830bce-d755-4bcf-ab3b-a8197784629b,96,interested,7,3,2,1,1,0,261.0,3048.1014285714286,0.42857142857142855,0.14285714285714285,0,idle_timeout,2026-05-12T19:49:06.990467
cfd72ad0-0066-41ba-9f66-f1d7a95e7635,91,interested,5,3,0,0,2,0,188.0,2739.792,0.6,0.4,0,idle_timeout,2026-05-12T19:49:08.994415
369e5ebd-4306-43b7-9058-af2d0a2d6d34,37,interested,7,1,4,1,1,0,295.0,3160.4199999999996,0.14285714285714285,0.14285714285714285,0,idle_timeout,2026-05-12T19:49:10.999427
a53d9ded-beb2-4ba8-8879-65dc61688833,48,browser,5,0,3,2,0,0,202.0,3247.998,0.0,0.0,0,idle_timeout,2026-05-12T19:49:13.005605
b3283df4-4a7f-4ac2-89ef-6c57fc566022,26,interested,5,1,1,1,2,0,209.0,1503.97,0.2,0.4,0,idle_timeout,2026-05-12T19:49:15.010542
2d897833-3527-4cdb-a6cf-36320efee0e0,23,interested,5,1,1,3,0,0,250.0,2276.79,0.2,0.0,0,idle_timeout,2026-05-12T19:49:17.014140
b141943a-f1b7-405c-8798-772d867ac8e6,54,browser,6,3,2,1,0,0,233.0,2376.4933333333333,0.5,0.0,0,idle_timeout,2026-05-12T19:49:19.024129
4426c757-41f4-455a-8619-7e1120c2b920,11,browser,3,0,2,1,0,0,98.0,2911.4166666666665,0.0,0.0,0,idle_timeout,2026-05-12T19:49:21.028370
9d8f2b40-3778-4f5c-8011-87ebc6907ea0,5,browser,6,1,5,0,0,0,281.0,2126.871666666667,0.16666666666666666,0.0,0,idle_timeout,2026-05-12T19:49:23.022323
94e52715-b035-473c-9e5a-543952454c8d,4,interested,4,2,1,1,0,0,196.0,2567.6675,0.5,0.0,0,idle_timeout,2026-05-12T19:49:25.038116
f7340240-425d-4efd-9d79-88f82f2ae870,79,browser,6,2,3,1,0,0,208.0,3500.976666666667,0.3333333333333333,0.0,0,idle_timeout,2026-05-12T19:49:27.043305
842a15aa-c952-450a-aa6b-5a18ee6dc998,21,browser,6,1,4,1,0,0,208.0,2029.1449999999998,0.16666666666666666,0.0,0,idle_timeout,2026-05-12T19:49:29.047818
83b1a384-ef85-48ab-aecc-a59e9e8fa506,6,browser,4,1,2,1,0,0,146.0,3078.5725,0.25,0.0,0,idle_timeout,2026-05-12T19:49:31.051639
850e36dc-0283-430a-afcd-f97b397a72f4,69,browser,3,3,0,0,0,0,113.0,3198.1300000000006,1.0,0.0,0,idle_timeout,2026-05-12T19:49:33.054706
95dca54c-8135-4e97-9573-0af8f0e02438,90,browser,5,2,3,0,0,0,162.0,1236.304,0.4,0.0,0,idle_timeout,2026-05-12T19:49:35.059812
c3a2b028-cf03-47ed-b66c-f9dfbf71a993,39,browser,6,6,0,0,0,0,285.0,1876.37,1.0,0.0,0,idle_timeout,2026-05-12T19:49:37.063042
9d0aa318-6c41-417f-87db-a72e2d359060,27,browser,5,2,3,0,0,0,251.0,1735.066,0.4,0.0,0,idle_timeout,2026-05-12T19:49:39.070382
16bd9670-87d1-4b6f-b6d4-99d043c347ad,45,interested,7,1,3,2,1,0,252.0,2231.5085714285715,0.14285714285714285,0.14285714285714285,0,idle_timeout,2026-05-12T19:49:41.076207
827f0cd8-7b00-47c8-af5a-7ef11e739b9f,45,buyer,5,3,0,0,1,1,215.0,1704.0260000000003,0.6,0.2,1,purchase_event,2026-05-12T19:49:42.076571
51b637b2-baa6-4a57-a6ad-bf56e61ead7f,24,interested,5,2,2,0,1,0,193.0,2632.808,0.4,0.2,0,idle_timeout,2026-05-12T19:49:43.088661
c803e68b-df4e-400a-afc7-64d76da08456,88,buyer,7,2,2,1,1,1,304.0,2474.491428571429,0.2857142857142857,0.14285714285714285,1,purchase_event,2026-05-12T19:49:44.085087
851227fd-549b-4ad8-8ec3-028c26082099,34,interested,5,1,3,1,0,0,185.0,2011.736,0.2,0.0,0,idle_timeout,2026-05-12T19:49:49.100721
baeca416-db94-407b-b26b-2de8a6c2a527,15,buyer,6,2,1,0,2,1,285.0,3598.2566666666667,0.3333333333333333,0.3333333333333333,1,purchase_event,2026-05-12T19:49:50.102810
9266b033-7af8-4c20-b048-d1a8a0bfd5dc,84,browser,7,2,4,1,0,0,239.0,2790.4199999999996,0.2857142857142857,0.0,0,idle_timeout,2026-05-12T19:49:51.111653
7857443e-fe29-412b-a6c9-ea993d9d348a,7,browser,6,2,2,2,0,0,293.0,2280.015,0.3333333333333333,0.0,0,idle_timeout,2026-05-12T19:49:55.125782
f18adc5b-339a-44e2-8a24-a31f08fd8656,19,browser,4,3,1,0,0,0,156.0,1422.1574999999998,0.75,0.0,0,idle_timeout,2026-05-12T19:49:57.119617
a7b0c86e-178f-4633-8da1-c1684b150666,1,browser,3,1,1,1,0,0,125.0,2514.35,0.3333333333333333,0.0,0,idle_timeout,2026-05-12T19:49:59.130068
a06bf0b7-782d-40d9-a0f8-38fb4c6871f3,48,interested,4,0,0,4,0,0,150.0,2100.4700000000003,0.0,0.0,0,idle_timeout,2026-05-12T19:50:01.141975
ce255867-5aa9-4d20-b24f-eaec47002f7f,29,interested,7,4,1,1,1,0,234.0,1628.962857142857,0.5714285714285714,0.14285714285714285,0,idle_timeout,2026-05-12T19:50:03.134584
f31cfd4b-becb-4f59-965e-db21885e7d82,85,browser,5,4,0,1,0,0,127.0,2482.498,0.8,0.0,0,idle_timeout,2026-05-12T19:50:05.151984
85920c10-55e1-4556-98ce-2b896114f405,14,interested,7,1,4,2,0,0,391.0,3554.818571428572,0.14285714285714285,0.0,0,idle_timeout,2026-05-12T19:50:07.148618
861b5fe4-403f-4003-af73-771fc39c0a9f,42,buyer,7,4,1,1,0,1,385.0,2130.925714285714,0.5714285714285714,0.0,1,purchase_event,2026-05-12T19:50:08.156525
c044e633-50b8-4661-916c-59a37de09c18,73,browser,5,2,3,0,0,0,273.0,1673.164,0.4,0.0,0,idle_timeout,2026-05-12T19:50:09.173695
618969f5-6880-488c-8dbd-962f4d8d144a,41,buyer,5,2,0,2,0,1,166.0,2255.96,0.4,0.0,1,purchase_event,2026-05-12T19:50:10.156982
919ebf2c-7fb8-4a46-9cb4-3affc15c8436,79,browser,7,3,4,0,0,0,374.0,1956.6942857142858,0.42857142857142855,0.0,0,idle_timeout,2026-05-12T19:50:15.174215
8b31e31a-65b2-449a-97d0-fd1ae5bff351,10,buyer,7,1,0,1,4,1,244.0,1963.1114285714284,0.14285714285714285,0.5714285714285714,1,purchase_event,2026-05-12T19:50:16.177447
c332c489-e08c-4822-8b42-96efbe016978,6,browser,4,1,3,0,0,0,197.0,3664.3900000000003,0.25,0.0,0,idle_timeout,2026-05-12T19:50:17.193496
c58fa8d7-6e32-468a-99c1-b9526a447c59,69,interested,7,1,3,2,1,0,321.0,3079.1971428571424,0.14285714285714285,0.14285714285714285,0,idle_timeout,2026-05-12T19:50:21.193596
77c625d1-8a4e-46fb-92d3-59d735a90eca,24,browser,6,1,5,0,0,0,261.0,1982.6083333333336,0.16666666666666666,0.0,0,idle_timeout,2026-05-12T19:50:23.208976
da0837f3-923a-484e-b63d-2700f3a8230f,81,interested,6,2,2,1,1,0,158.0,3379.3416666666667,0.3333333333333333,0.16666666666666666,0,idle_timeout,2026-05-12T19:50:25.204875
ac33c197-dd06-403c-a312-ff347f5e8ab6,13,browser,5,3,2,0,0,0,157.0,1855.316,0.6,0.0,0,idle_timeout,2026-05-12T19:50:27.216480
ad57ce62-0038-4677-9745-01efb7c9ddee,66,interested,6,3,0,2,1,0,189.0,1746.4216666666669,0.5,0.16666666666666666,0,idle_timeout,2026-05-12T19:50:29.223218
13feb25d-cc60-4a32-8ba5-2c860a67fc91,21,buyer,6,2,1,0,2,1,257.0,2540.8249999999994,0.3333333333333333,0.3333333333333333,1,purchase_event,2026-05-12T19:50:30.224205
b049dd55-ccee-4ab0-9a03-feb9f511467c,3,browser,6,2,3,1,0,0,245.0,2926.8783333333336,0.3333333333333333,0.0,0,idle_timeout,2026-05-12T19:50:31.230264
4cd18692-593d-45f7-b373-f508b7040d7a,26,buyer,7,2,2,1,1,1,315.0,805.1928571428571,0.2857142857142857,0.14285714285714285,1,purchase_event,2026-05-12T19:50:32.228826
c4218daf-486c-497a-8403-90c9833c78f9,37,interested,7,0,5,2,0,0,232.0,2749.932857142857,0.0,0.0,0,idle_timeout,2026-05-12T19:50:37.247139
011fbc05-6bbb-4ed8-9756-f23bcbb566fe,10,interested,4,2,2,0,0,0,140.0,1854.95,0.5,0.0,0,idle_timeout,2026-05-12T19:50:39.253881
fa60095a-091b-4e69-a86a-a1e6f4f90f64,90,browser,3,1,1,1,0,0,96.0,2197.0833333333335,0.3333333333333333,0.0,0,idle_timeout,2026-05-12T19:50:41.255367
e68372d6-f180-4864-a601-d03c6a4dfac4,55,browser,5,3,2,0,0,0,200.0,2997.7819999999997,0.6,0.0,0,idle_timeout,2026-05-12T19:50:43.256842
4d283b63-e952-4ed5-87c8-e0e6ebd476a0,6,browser,7,4,2,1,0,0,352.0,2316.1114285714284,0.5714285714285714,0.0,0,idle_timeout,2026-05-12T19:50:45.270291
467a78fb-dc81-45bb-a41e-2321f7e89e68,90,browser,3,1,1,1,0,0,104.0,3538.0266666666666,0.3333333333333333,0.0,0,idle_timeout,2026-05-12T19:50:47.282200
98a22d89-e920-40b0-a38e-575ee65e004f,90,interested,7,1,3,0,3,0,247.0,1522.3685714285714,0.14285714285714285,0.42857142857142855,0,idle_timeout,2026-05-12T19:50:49.277914
c7e92daa-fe6a-4d48-9bc4-8cee434e358d,18,interested,6,2,2,0,2,0,238.0,2946.9750000000004,0.3333333333333333,0.3333333333333333,0,idle_timeout,2026-05-12T19:50:51.287401
727bbd6d-12da-4e81-b280-06013073a400,65,interested,6,1,2,1,2,0,178.0,3286.3066666666673,0.16666666666666666,0.3333333333333333,0,idle_timeout,2026-05-12T19:50:53.304247
d21bd677-4d2a-4518-bbc6-8f6bc45b087e,90,buyer,5,1,1,0,2,1,175.0,2259.778,0.2,0.4,1,purchase_event,2026-05-12T19:50:54.294856
d8e8dad5-2188-471c-8bec-011c213e1465,2,browser,7,2,4,1,0,0,275.0,2595.1742857142863,0.2857142857142857,0.0,0,idle_timeout,2026-05-12T19:50:55.311076
b470a05b-a195-4a21-b095-b7488edc1d33,20,interested,8,3,3,1,1,0,394.0,2076.5425,0.375,0.125,0,idle_timeout,2026-05-12T19:50:59.323683
d278fe4c-720e-45b7-a673-c375d87dd9ef,85,buyer,8,2,1,0,4,1,356.0,3063.1575,0.25,0.5,1,purchase_event,2026-05-12T19:51:00.323037
84208e8c-435c-491a-879c-7f2dae35c999,96,browser,7,4,2,1,0,0,395.0,2662.1428571428573,0.5714285714285714,0.0,0,idle_timeout,2026-05-12T19:51:01.331726
919d9b42-68b6-4dda-9c34-3f935f6cda40,67,browser,7,2,3,2,0,0,264.0,2149.0628571428574,0.2857142857142857,0.0,0,idle_timeout,2026-05-12T19:51:05.335280
59142871-03bb-4311-9abe-1a7c72ff934a,31,browser,5,0,5,0,0,0,186.0,2583.6179999999995,0.0,0.0,0,idle_timeout,2026-05-12T19:51:07.356997
42bd9cae-1adc-4e45-9e05-0fd6270081b4,47,interested,8,1,6,0,1,0,322.0,1950.01125,0.125,0.125,0,idle_timeout,2026-05-12T19:51:09.355857
2406f827-4a53-4e4a-a6c3-b4ef526b7845,5,browser,4,2,2,0,0,0,171.0,3222.6875,0.5,0.0,0,idle_timeout,2026-05-12T19:51:11.356424
ede35ca5-96bf-4a72-b9bd-4b1a8e9c980f,20,buyer,6,1,1,1,2,1,201.0,2311.2433333333333,0.16666666666666666,0.3333333333333333,1,purchase_event,2026-05-12T19:51:12.357885
daea2d07-a950-4207-a677-7684d14280f6,10,browser,4,0,3,1,0,0,145.0,2769.3175,0.0,0.0,0,idle_timeout,2026-05-12T19:51:13.365885
936d7e65-6712-49aa-b1e6-1282bcc1dd1f,49,browser,7,4,3,0,0,0,278.0,2398.6071428571427,0.5714285714285714,0.0,0,idle_timeout,2026-05-12T19:51:17.371122
078febf6-6787-44e5-8f79-8ab93ebd6452,7,interested,5,3,2,0,0,0,213.0,3710.482,0.6,0.0,0,idle_timeout,2026-05-12T19:51:19.378092
f2f503d0-1f78-43dd-93ca-1ba75ad02e0f,8,browser,7,2,5,0,0,0,163.0,2511.5042857142857,0.2857142857142857,0.0,0,idle_timeout,2026-05-12T19:51:21.395797
2bab0445-ad30-4f25-add0-6e94da34cad4,75,buyer,6,2,1,0,2,1,377.0,2043.7133333333331,0.3333333333333333,0.3333333333333333,1,purchase_event,2026-05-12T19:51:22.386072
0da2863a-927d-4e9f-b511-bb96b32a33ed,56,browser,7,2,5,0,0,0,382.0,2927.9857142857145,0.2857142857142857,0.0,0,idle_timeout,2026-05-12T19:51:23.395891
a155aac6-af9b-4e0d-a239-e804318dcb15,29,buyer,5,2,0,0,2,1,259.0,1895.9340000000004,0.4,0.4,1,purchase_event,2026-05-12T19:51:24.389740
e03ad0d6-4793-4d8f-9537-bc5180de3004,69,browser,7,1,4,2,0,0,341.0,2848.5257142857145,0.14285714285714285,0.0,0,idle_timeout,2026-05-12T19:51:29.402725
d21ea49d-a42e-4dcd-a4c0-0e23054a3f99,95,browser,3,1,1,1,0,0,149.0,942.2600000000001,0.3333333333333333,0.0,0,idle_timeout,2026-05-12T19:51:31.410039
79077e17-138c-42e2-b356-514ad6889979,65,interested,8,4,2,0,2,0,323.0,3087.5375,0.5,0.25,0,idle_timeout,2026-05-12T19:51:33.412642
e0671dda-c0bd-4913-b9ae-974765d84b73,51,browser,5,2,3,0,0,0,255.0,2703.0919999999996,0.4,0.0,0,idle_timeout,2026-05-12T19:51:35.431091
244fd339-c7dd-4af7-9ba0-733ec7661288,69,interested,6,2,1,0,3,0,234.0,3174.5766666666664,0.3333333333333333,0.5,0,idle_timeout,2026-05-12T19:51:37.431027
568b2cff-0287-4ea5-bbd1-88d4808a1158,77,interested,7,1,2,3,1,0,261.0,2861.5914285714284,0.14285714285714285,0.14285714285714285,0,idle_timeout,2026-05-12T19:51:39.430239
05fe0828-93af-4356-bd59-3352e0fff451,84,browser,3,2,1,0,0,0,84.0,2958.126666666667,0.6666666666666666,0.0,0,idle_timeout,2026-05-12T19:51:41.436251
e6c647b2-3914-4031-87f2-1746eb5446ba,96,browser,4,0,4,0,0,0,103.0,2261.3575,0.0,0.0,0,idle_timeout,2026-05-12T19:51:43.439319
9e67a424-1423-48bc-bfa7-c1ad4950b2e1,91,browser,6,3,3,0,0,0,317.0,3381.898333333333,0.5,0.0,0,idle_timeout,2026-05-12T19:51:45.442841
1368a314-6578-42cf-b052-4fa098e0f76a,80,interested,6,2,3,0,1,0,198.0,4143.795,0.3333333333333333,0.16666666666666666,0,idle_timeout,2026-05-12T19:51:47.443429
3af97cd2-c93f-4f06-b309-1104b56b01e2,61,interested,5,1,1,1,2,0,200.0,2671.466,0.2,0.4,0,idle_timeout,2026-05-12T19:51:49.447715
0fc43120-0ea7-4b32-87cc-ae78492341f3,59,browser,5,3,2,0,0,0,151.0,2084.3920000000003,0.6,0.0,0,idle_timeout,2026-05-12T19:51:51.453845
79893f72-7deb-45e9-8c01-7cd39d5f021a,14,buyer,6,1,1,0,3,1,215.0,3288.111666666666,0.16666666666666666,0.5,1,purchase_event,2026-05-12T19:51:52.458864
d94ee61e-cf6f-484a-a7ac-09b80f8a128b,61,browser,6,2,3,1,0,0,271.0,2078.9966666666664,0.3333333333333333,0.0,0,idle_timeout,2026-05-12T19:51:53.463387
993f4628-b7dd-462a-967d-207765f731a2,3,browser,7,4,2,1,0,0,283.0,2950.895714285715,0.5714285714285714,0.0,0,idle_timeout,2026-05-12T19:51:57.468679
049a831b-f8be-4826-b80f-9d556eb08ac5,61,browser,4,0,4,0,0,0,151.0,2690.6375,0.0,0.0,0,idle_timeout,2026-05-12T19:51:59.486393
e1b58c9c-26b8-4da9-816f-d6ee17f3a34a,94,browser,5,1,4,0,0,0,182.0,2261.798,0.2,0.0,0,idle_timeout,2026-05-12T19:52:01.477216
a3f4d805-3350-458f-a0d3-6666b6d502c1,27,browser,3,0,3,0,0,0,72.0,2038.0633333333335,0.0,0.0,0,idle_timeout,2026-05-12T19:52:03.491823
5155147e-109e-4307-bdbf-848c94d4d84a,41,interested,5,2,1,1,1,0,278.0,2928.2,0.4,0.2,0,idle_timeout,2026-05-12T19:52:05.486668
38fe04ac-282b-4e90-b084-93ca251c6a43,88,interested,5,1,2,1,1,0,121.0,2291.872,0.2,0.2,0,idle_timeout,2026-05-12T19:52:07.490208
fdeeb92e-8650-4f57-8da5-e26b7968dfa0,25,browser,7,4,2,1,0,0,307.0,2374.4471428571424,0.5714285714285714,0.0,0,idle_timeout,2026-05-12T19:52:09.508898
b7377d2b-fd89-4a17-a2a3-feedef7f07bb,15,browser,7,5,2,0,0,0,300.0,2652.027142857143,0.7142857142857143,0.0,0,idle_timeout,2026-05-12T19:52:11.497799
0d9ece61-e460-4d27-abbf-a313b1e82c70,67,browser,5,3,1,1,0,0,209.0,1680.2079999999999,0.6,0.0,0,idle_timeout,2026-05-12T19:52:13.503447
6c3d9ad7-969e-4e15-9e0e-5d04691d6529,34,interested,6,1,1,3,1,0,267.0,2529.7566666666667,0.16666666666666666,0.16666666666666666,0,idle_timeout,2026-05-12T19:52:15.517431
0d816659-7a13-48e7-bf7a-320243e075ff,54,buyer,7,3,2,0,1,1,393.0,3504.2928571428574,0.42857142857142855,0.14285714285714285,1,purchase_event,2026-05-12T19:52:16.515555
bf039a70-bb94-4dd0-9067-8073403ca585,89,interested,6,2,1,1,2,0,193.0,2174.9266666666667,0.3333333333333333,0.3333333333333333,0,idle_timeout,2026-05-12T19:52:17.525167
f74c9ff9-50d7-44ab-8293-3363c7be45b9,19,buyer,5,1,2,0,1,1,154.0,2264.692,0.2,0.2,1,purchase_event,2026-05-12T19:52:18.518363
93f94fb8-27fc-4e22-9c57-f93d999450fd,9,interested,4,0,1,0,3,0,172.0,2225.705,0.0,0.75,0,idle_timeout,2026-05-12T19:52:23.545830
b3af37e8-a292-4274-827a-2558ed5ac0f7,77,buyer,8,1,2,0,4,1,440.0,1804.06125,0.125,0.5,1,purchase_event,2026-05-12T19:52:24.541384
29101f13-81b1-44e2-a567-6c3958d71953,83,interested,7,1,4,1,1,0,332.0,3017.1228571428574,0.14285714285714285,0.14285714285714285,0,idle_timeout,2026-05-12T19:52:25.557741
4c77621c-3cc7-4e8a-887e-12cf75600175,53,browser,6,1,4,1,0,0,292.0,1877.4983333333332,0.16666666666666666,0.0,0,idle_timeout,2026-05-12T19:52:29.551650
86848d8f-77f1-4552-8172-284d0583724d,23,browser,4,2,2,0,0,0,163.0,3089.7724999999996,0.5,0.0,0,idle_timeout,2026-05-12T19:52:31.559622
95f7aee8-5b6f-4747-ad40-3712e8e10be9,69,interested,7,2,3,2,0,0,237.0,2036.5685714285717,0.2857142857142857,0.0,0,idle_timeout,2026-05-12T19:52:33.563551
37f1d4d6-fee7-47a7-a41a-c57020069d3b,5,interested,6,1,1,1,3,0,306.0,2841.146666666667,0.16666666666666666,0.5,0,idle_timeout,2026-05-12T19:52:35.568552
ebdacdcc-9f4d-4273-a0e9-eb3c36825bdd,74,interested,5,1,2,1,1,0,159.0,3406.6639999999998,0.2,0.2,0,idle_timeout,2026-05-12T19:52:37.567916
df44fe6a-e278-4d56-bb4c-360ae975f8f7,48,browser,6,1,3,2,0,0,184.0,2457.1266666666666,0.16666666666666666,0.0,0,idle_timeout,2026-05-12T19:52:39.563846
5eac7354-69e6-4680-808e-e60b016092dc,15,buyer,8,2,2,1,2,1,347.0,2791.60625,0.25,0.25,1,purchase_event,2026-05-12T19:52:40.582512
026f667c-1413-4c20-acbb-1f1f26126a63,61,browser,3,1,0,2,0,0,113.0,1184.51,0.3333333333333333,0.0,0,idle_timeout,2026-05-12T19:52:41.588751
d8585fa5-95ca-4240-ba9a-e44a854a007d,18,interested,8,3,4,0,1,0,484.0,1881.32875,0.375,0.125,0,idle_timeout,2026-05-12T19:52:45.595445
c4057611-18ac-4ce5-bfb3-4f1b9f5c53cb,19,browser,5,4,1,0,0,0,227.0,2856.3039999999996,0.8,0.0,0,idle_timeout,2026-05-12T19:52:47.587034
a334de71-289b-4c23-b362-ea53dca39095,18,interested,4,0,1,0,3,0,170.0,3130.2074999999995,0.0,0.75,0,idle_timeout,2026-05-12T19:52:49.591880
b8393a2a-2648-471d-99f2-18c0848dbde8,39,browser,4,1,2,1,0,0,178.0,3397.55,0.25,0.0,0,idle_timeout,2026-05-12T19:52:51.599922
58e5ebe2-f6a5-4ea0-8dec-fad92b7c1c78,91,buyer,7,2,1,1,2,1,251.0,2028.51,0.2857142857142857,0.2857142857142857,1,purchase_event,2026-05-12T19:52:52.599266
5c55b231-a510-4dbf-9508-8b70f040f4ea,52,browser,7,1,5,1,0,0,386.0,1488.6714285714286,0.14285714285714285,0.0,0,idle_timeout,2026-05-12T19:52:53.606300
034ca243-0588-4b97-ad29-d5fff8a44ae4,89,browser,5,2,3,0,0,0,175.0,4017.2660000000005,0.4,0.0,0,idle_timeout,2026-05-12T19:52:57.607564
88ed0ec0-7664-4250-bad5-ac6b6a1b18de,100,interested,6,2,3,0,1,0,248.0,1333.6066666666668,0.3333333333333333,0.16666666666666666,0,idle_timeout,2026-05-12T19:52:59.623275
7539b25f-3095-4627-affb-b22f212fc1cd,7,buyer,7,1,3,0,2,1,368.0,2203.128571428571,0.14285714285714285,0.2857142857142857,1,purchase_event,2026-05-12T19:53:00.618743
905ea27a-fbae-42c4-aa34-724adacf9794,11,browser,3,1,0,2,0,0,95.0,3126.2666666666664,0.3333333333333333,0.0,0,idle_timeout,2026-05-12T19:53:01.629950
5133019c-20d0-4e49-a91b-67a9a2ef6704,87,browser,6,0,5,1,0,0,173.0,2498.1733333333327,0.0,0.0,0,idle_timeout,2026-05-12T19:53:05.631013
a904f9ab-6bbf-4dde-b40f-69ca9e6bfd42,90,interested,4,2,0,0,2,0,59.0,2461.6725,0.5,0.5,0,idle_timeout,2026-05-12T19:53:07.630078
60ad3e93-053d-4082-8a31-ad5ee80ac507,71,buyer,7,2,4,0,0,1,325.0,2571.4042857142854,0.2857142857142857,0.0,1,purchase_event,2026-05-12T19:53:08.634055
2eebfa0d-4820-4150-b33a-dc31b5d8fdc1,92,browser,5,2,0,3,0,0,265.0,2765.432,0.4,0.0,0,idle_timeout,2026-05-12T19:53:09.650106
cfaae713-d46b-45f8-ac04-3aa6a8dc9e5d,12,buyer,8,2,2,0,3,1,315.0,1758.42625,0.25,0.375,1,purchase_event,2026-05-12T19:53:10.640747
4728556a-fcf9-4ba9-985d-71d698f3111c,64,buyer,7,3,2,1,0,1,324.0,1432.3228571428572,0.42857142857142855,0.0,1,purchase_event,2026-05-12T19:53:12.655958
5b4269a4-ba71-495c-9e7f-487f0c8e4fbd,14,interested,4,1,2,0,1,0,173.0,2102.3525,0.25,0.25,0,idle_timeout,2026-05-12T19:53:17.663273
783f143a-515d-4128-8338-e78acde25f50,72,buyer,7,1,3,0,2,1,210.0,3005.2414285714285,0.14285714285714285,0.2857142857142857,1,purchase_event,2026-05-12T19:53:18.660299
8be4f29e-a3e5-4b9f-8bbb-344cfb2f8ce9,89,interested,6,4,1,1,0,0,326.0,1615.6616666666669,0.6666666666666666,0.0,0,idle_timeout,2026-05-12T19:53:19.670275
243810e1-bb98-403d-bc9b-858fdbc27afc,69,browser,5,2,2,1,0,0,264.0,2883.208,0.4,0.0,0,idle_timeout,2026-05-12T19:53:23.669757
dafe9e3a-ed8a-49ef-ab9f-bf564f805ec1,5,interested,7,2,3,0,2,0,208.0,2491.1685714285713,0.2857142857142857,0.2857142857142857,0,idle_timeout,2026-05-12T19:53:25.682026
577e7311-14bc-4de3-9818-8266961809f1,37,browser,7,3,3,1,0,0,360.0,2606.407142857143,0.42857142857142855,0.0,0,idle_timeout,2026-05-12T19:53:27.687248
b7cf123b-1e7c-467c-99b3-b18e695552fc,57,browser,5,3,2,0,0,0,276.0,2957.7380000000003,0.6,0.0,0,idle_timeout,2026-05-12T19:53:29.693184
